author;lang;title;keywords_eng;keywords;series;year
doc_22a;"Schachermayer, Walter";"eng";"Optimal investment in incomplete markets when wealth may become negative";"";"Kapitalanlage / unvollkommener Markt";"Working Papers SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";2000;"This paper accompanies a previous one from 1999 by D. Kramkov and the present author. There, we considered utility functions $U:\R_+ \to \R$ satisfying the Inada conditions $U'(0)=\infty$ and $U'(\infty)=0$, in the present paper we consider utility functions $U:\R\to\R$ which are finitely valued, for all $x\inftyn\R$, and satisfy $U'(-\infty)=\infty$ and $U'(\infty)=0$. A typical example of this situation is the exponential utility $U(x)=- \e^(-x)$. In the setting of the former paper the following crucial condition on the asymptotic elasticity of $U$, as $x$ tends to $+\infty$, was isolated: $\limsup_(x\to +\infty) \frac(x U'(x))(U(x))<1$. This condition was found to be necessary and sufficient for the existence of the optimal investment as well as other key assertions of the related duality theory to hold true, if we allow for general semi-martingales to model a (not necessarily complete) financial market. In the setting of the present paper this condition has to be accompanied by a similar condition on the asymptotic elasticity of $U$, as $x$ tends to $-\infty$, namely, $\liminf_(x\to-\infty) \frac(x U'(x))(U(x))>1$. If both conditions are satisfied - we then say that the utility function $U$ has reasonable asymptotic elasticity - we prove an existence theorem for the optimal investment in a general semi-martingale model of a financial market and for a utility function $U:\R\to\R$ , which is finitely valued on all of $\R$, this theorem is parallel to the main result of the former paper. We give examples showing that the reasonable asymptotic elasticity of $U$ also is a necessary condition for several key assertions of the theory to hold true. (author's abstract)";
doc_4fd;"Tödtling, Franz; Kaufmann, Alexander; Sedlacek, Sabine";"eng";"The state of a regional innovation system in Styria";"";"Steiermark / Innovation / Technologietransfer / Technologiepolitik / Wirtschaftspolitik";"SRE - Discussion Papers / Department of Urban and Regional Development";1998;"";
doc_417;"Frühwirth-Schnatter, Sylvia";"eng";"Model Likelihoods and Bayes Factors for Switching and Mixture Models";"Bayesian model choice / bridge sampling / marginal likelihoods / Markov switching models switching models / mixture models";"Bayes-Verfahren / Markov-Modell";"Report Series SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";2002;"In the present paper we discuss the problem of estimating model likelihoods from the MCMC output for a general mixture and switching model. Estimation is based on the method of bridge sampling (Meng and Wong, 1996), where the MCMC sample is combined with an iid sample from an importance density. The importance density is constructed in an unsupervised manner from the MCMC output using a mixture of complete data posteriors. Whereas the importance sampling estimator as well as the reciprocal importance sampling estimator are sensitive to the tail behaviour of the importance density, we demonstrate that the bridge sampling estimator is far more robust in this concern. Our case studies range from computing marginal likelihoods for a mixture of multivariate normal distributions, testing for the inhomogeneity of a discrete time Poisson process, to testing for the presence of Markov switching and order selection in the MSAR model. (author's abstract)";
doc_d10;"Rathmayr, Renate";"eng";"Intercultural Aspects of New Russian Politeness";"politeness / intercultural communication / pragmatics / pragmatic change / Russian language";"Höflichkeit / Interkulturelle Kommunikation / Pragmatik / pragmatischer Wandel / Russisch";"WU Online Papers in International Business Communication / Series One: Intercultural Communication and Language Learning";2008;"This paper is dedicated to surveying the present situation and the spread of the new Russian politeness phenomenon (NRP), and its evaluation and assessment by Russian native speakers in respect to the inter-cultural aspects of new Russian politeness. In terms of pragmatic change, the question is whether NRP is a short-lived linguistic fad or whether it is a thorough change in Russian pragmatic behaviour we are dealing with. The following paper is intended to show some empirical results of this survey of observations and responses relating to the spread and acceptance of politeness phenomena. Furthermore, the focus is on emotional evaluation, rational interpretation, and the spread of these phenomena into non-commercial communication domains. The informants assessments prove remarkably heterogeneous and offer a variety of reactions, ranging from rejection and pejorative evaluation as communicative ballast to enthusiastic acceptance. The rational evaluations can be subsumed under westernisation and commercialisation of discourse  two aspects of globalisation which is seen as the implementation of forms of the free market economy. On the other hand, we also find a semantic interpretation as an expression of individualisation of discourse. It can finally be observed that while some respondents even diagnosed a decrease in politeness since its climax in the late 1990s, a possible mixture of genuinely Russian politeness (characterised by warmth, openness, spontaneity, taking an interest in others, etc., positive politeness, Brown & Levinson 1987) with Western non-intrusive politeness (negative politeness, Brown & Levinson 1987) was also predicted, which I regard as the most optimistic future scenario. (author´s abstract)";
doc_d06;"Bergman, Edward M.; Maier, Günther; Lehner, Patrick";"eng";"Banning the Bahn: transport infrastructure effects on Austrian cluster firms";"regions / clusters / economic infrastructure / contingent valuation / willingness to pay / transport services / Schumpeterian innovators";"Österreich / Regionalentwicklung / Transport";"SRE - Discussion Papers";2007;"The adequacy of existing transport infrastructure to four distinct clusters in Austrias key regions is tested by examining the willingness of logistics managers to pay for additional service improvements. Findings show an overall willingness to pay for multiple service improvements, this reveals a general dissatisfaction with current shipping options, regardless of transport mode, where rail mode services (Bahn) provoke the greatest dissatisfaction. Willingness to pay for improvements generally increases by degrees of regional EU remoteness and relative youth of cluster industries, as hypothesized from Schumpterian assumptions concerning infrastructure innovation. (author´s abstract)";
doc_c6b;"Commendatore, Pasquale; Kubin, Ingrid; Petraglia, Carmelo";"eng";"Footloose capital and productive public services";"new economic geography / public services / regional policy";"Regionalentwicklung / regionale Disparität / Reduktion / öffentliche Dienstleistung / öffentliche Ausgaben / Industrie / Standortpolitik / Regionalpolitik";"Department of Economics Working Paper Series / Department of Economics";2007;"We analyse in a Footloose Capital productive public services provided by a central government aiming at reducing regional disparities. Two countervailing effects occur  one upon productivity and another upon local demand  the relative strength of which depends upon the financing scheme. Only if the 'rich' region contributes sufficiently to the financing of the public services in the 'poor' region, the poor region will actually gain. In studying these questions we pay particular attention to the dynamic adjustment processes and to the role of trade freeness. (author's abstract)";
doc_b25;"Gumprecht, Daniela";"eng";"Treatment of Far-Off Objects in Moran's I Test";"Moran's I / far-off objects";"";"Research Report Series / Department of Statistics and Mathematics";2007;"Spatial dependency is commonly measured and tested with Moran's I statistic. The question to be answered is, whether far-off objects affect this statistic and influence the test. Far-off objects are observations that are far apart from all other objects in the dataset, i.e. they do not have spatial links to other design points. In the paper different possibilities of treating such objects are discussed, and their influence on Moran's I and the corresponding spatial autocorrelation test is analysed. (author's abstract)";
doc_222;"Tino, Peter; Dorffner, Georg";"eng";"Constructing finite-context sources from fractal representations of symbolic sequences";"";"Prognosemodell / Sequenz / Markov-Modell";"Working Papers SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";1998;"We propose a novel approach to constructing predictive models on long complex symbolic sequences. The models are constructed by first transforming the training sequence n-block structure into a spatial structure of points in a unit hypercube. The transformation between the symbolic and Euclidean spaces embodies a natural smoothness assumption (n-blocks with long common suffices are likely to produce similar continuations) in that the longer is the common suffix shared by any two n-blocks, the closer lie their point representations. Finding a set of prediction contexts is then formulated as a resource allocation problem solved by vector quantizing the spatial representation of the training sequence n-block structure. Our predictive models are similar in spirit to variable memory length Markov models (VLMMs). We compare the proposed models with both the classical and variable memory length Markov models on two chaotic symbolic sequences with different levels of subsequence distribution structure. Our models have equal or better modeling performance, yet, their construction is more intuitive (unlike in VLMMs, we have a clear idea about the size of the model under construction) and easier to automize (construction of our models can be done in a completely self-organized manner, which is shown to be problematic in the case of VLMMs). (author's abstract)";
doc_a77;"Eidenberger, Judith; Haider, Sandra; Oberhumer, Astrid; Rozinski, Jutta";"ger";"Creative Industries in der Gemeinde Gaspoltshofen";"";"Gaspoltshofen / Kulturindustrie / Umfrage";"Schriftenreihe / Forschungsbereich Wirtschaft und Kultur";2006;"The main ambition of this qualitative research study was to gain more knowledge about creative industries in the rural area. As research area we chose the rural village Gaspoltshofen in Upper Austria. To reach our target, a two-step strategy was adopted. The first step consisted in an elicitation of the creative workers and their activities. Secondly, eleven creative workers and key personalities were interviewed. Although the study was focusing on one village, we were able to generate general theses about creative industries, which claim universal validity for villages of similar size: Creative workers operate in structures like those described as the future of working environment: Traditional lifelong employment is replaced by working in a variety of fields, which brings along a need for permanent further education. Creative workers mainly are self-employed. They work in the same place they live, and consequently are more flexible concerning working hours. In these new, flexible structures networks are of high significance. Creative workers are existentially dependent on networking. Not only that they often get their jobs through it, they also socialise new customers and colleagues relations. In addition they enjoy financial protection through a social-familiar safety-net in times of crisis. Through the new way of working the geographical independency increases which allows free choice of residence. As a consequence creative industries also exist in the rural area. Nevertheless they are still dependent on urban structures, especially concerning formal institutions of further education like universities or colleges. To establish creative industries in a small village, it is essential that they are located in an adequate distance from a city. If the distance is too small, the establishment of creative structures will be taken over by the city, whereby the neighbouring villages wont see a necessity to initiate anything on their own. Already existing creative industries infrastructure positively effects the establishment and extension of further creative businesses. Due to the small size of villages single persons have a big influence on the establishment of initiatives, both concerning their coming off and the formation of opinion about it. Especially for the continuance of a creative industries organisation a long-lasting commitment and takeover of responsibility of single persons is important. Concerning new initiatives there is often a polarisation of the population due to the sympathy or antipathy regarding the initiators. All creative workers identify themselves with - or are at least concerned about - the village. An important issue here is to show the village a thing or two, which illustrates the creative workers strong relation to their residence. (author's abstract)";
doc_709;"Hatzinger, Reinhold; Francis, Brian J.";"eng";"Fitting paired comparison models in R";"paired comparisons / Bradley Terry models / multinomial logit models / nuisance parameters / R";"";"Research Report Series / Department of Statistics and Mathematics";2004;"Paired comparison models in loglinear form are generalised linear models and can be fitted using the IWLS algorithm. Unfortunately, the design matrices can become very large and thus a method is needed to reduce computational load (relating to both space and time). This paper discusses an algorithm for fitting loglinear paired comparison models in the presence of many nuisance parameters which is based on partition rules for symmetric matrices and takes advantage of the special structure of the design matrix in Poisson loglinear models. The algorithm is implemented as an R function. Some simple examples illustrate its use for fitting both paired comparison models and (multinomial) logit models. (author's abstract)";
doc_c3;"Koch, Stefan; Schneider, Georg";"eng";"Results from software engineering research into open source development projects using public data";"software engineering / open source / software development";"Open Source";"";2000;"This paper presents first results from research into open source projects from a software engineering perspective. The research methodology employed relies on public data retrieved from the CVS-repository of the GNOME project and relevant discussion groups. This methodology is described in detail and some of the results concerning the special characteristics of open source software development are given. (author's abstract)";
doc_b9f;"Mair, Patrick; Hatzinger, Reinhold";"eng";"Extended Rasch Modeling: The eRm Package for the Application of IRT Models in R";"Rasch model / LLTM / RSM / LRSM / PCM / LPCM / CML estimation";"";"Research Report Series / Department of Statistics and Mathematics";2007;"Item response theory models (IRT) are increasingly becoming established in social science research, particularly in the analysis of performance or attitudinal data in psychology, education, medicine, marketing and other fields where testing is relevant. We propose the R package eRm (extended Rasch modeling) for computing Rasch models and several extensions. A main characteristic of some IRT models, the Rasch model being the most prominent, concerns the separation of two kinds of parameters, one that describes qualities of the subject under investigation, and the other relates to qualities of the situation under which the response of a subject is observed. Using conditional maximum likelihood (CML) estimation both types of parameters may be estimated independently from each other. IRT models are well suited to cope with dichotomous and polytomous responses, where the response categories may be unordered as well as ordered. The incorporation of linear structures allows for modeling the effects of covariates and enables the analysis of repeated categorical measurements. The eRm package fits the following models: the Rasch model, the rating scale model (RSM), and the partial credit model (PCM) as well as linear reparameterizations through covariate structures like the linear logistic test model (LLTM), the linear rating scale model (LRSM), and the linear partial credit model (LPCM). We use an unitary, efficient CML approach to estimate the item parameters and their standard errors. Graphical and numeric tools for assessing goodness-of-fit are provided. (author's abstract)";
doc_a17;"Böhm, Walter; Jain, J. L.; Mohanty, Sri Gopal";"eng";"On Zero avoiding Transition Probabilities of an r-node Tandem Queue - a Combinatorial Approach";"Tandem Queue / Zero Avoiding Transition Probabilities / Combinatorial Methods / Lattice Paths";"";"Forschungsberichte / Institut für Statistik";1992;"In this paper we present a simple combinatorial approach for the derivation of zero avoiding transition probabilities in a Markovian r- node series Jackson network. The method we propose offers two advantages: first, it is conceptually simple because it is based on transition counts between the nodes and does not require a tensor representation of the network. Second, the method provides us with a very efficient technique for numerical computation of zero avoiding transition probabilities. (author's abstract)";
doc_c55;"Onaran, Özlem";"eng";"International financial markets and fragility in the Eastern Europe";"Financial fragility / Post-Keynesian / current account deficit / EU enlargement";"Osteuropa / wirtschaftliche Stabilität / Leistungsbilanzdefizit / Währungskrise / Bankenkrise / Internationale Kapitalbewegung / Schock <Wirtschaft> / Neokeynesianismus";"Department of Economics Working Paper Series / Department of Economics";2007;"The aim of this paper is to analyze the fragility of the New Member States and accession countries in the Central Eastern and South Eastern European countries (henceforth Eastern Europe) to the turbulences in the global economy and the changes in the direction of the international capital flows. (author's abstract)";
doc_e79;"Lengauer, Lukas; Nussmüller, Eva; Trippl, Michaela; Tödtling, Franz";"eng";"Innovation and knowledge sourcing in the Vienna ICT manufacturing sector";"";"";"SRE - Discussion Papers";2008;"The aim of this paper is to investigate the nature and geography of innovation and knowledge sourcing activities in the ICT manufacturing sector in the region of Vienna. Vienna is often regarded as a prime example of a fragmented metropolitan regional innovation system. Fragmented regional innovation systems are characterised by a strong endowment with knowledge infrastructure elements and other innovation relevant institutions, but they suffer from a lack of local networking and knowledge circulation. In this paper we examine for Vienna whether this key deficiency of the regional innovation system, i.e. fragmentation, is also a crucial feature of knowledge based sectors such as the ICT manufacturing industry which exhibit an analytical knowledge base. Drawing on 18 face-to- face interviews with firms and an analysis of 207 knowledge links and 264 knowledge transfer channels we will show that local collective learning processes are vital for innovative companies in the Vienna ICT manufacturing sector, whilst at the same time they rely heavily on international knowledge sources. The significance of the local level as interaction space for knowledge exchange found in the ICT manufacturing sector indicates that at least for this knowledge based industry, Viennas innovation system is of a less fragmented nature than previous studies have suggested. Knowledge based sectors are characterised by a high level of localised knowledge circulation which underpins radical innovation. (author´s abstract)";
doc_74a;"Tödtling, Franz; Lehner, Patrick; Trippl, Michaela";"eng";"Knowledge intensive industries, networks, and collective learning";"";"Österreich / Regionalwirtschaft / Informationswirtschaft";"SRE - Discussion Papers / Department of Urban and Regional Development";2004;"Knowledge has become a key source of competitiveness for advanced regions and nations, indicating a transformation of advanced capitalist economies towards knowledge-based economies. Knowledge intensive sectors in production and in services have a lead in this respect, they can be considered as role models for the future. The innovation process, the mechanisms of knowledge exchange and the respective linkages in those industries differ quite markedly from those in other sectors. Clustering and local knowledge spillovers are frequently stated phenomena, although it is still unclear to what extent regional networks and collective learning are indeed relevant and what the mechanisms of knowledge flows are. The aim of the paper is to examine in a differentiated way the character of the innovation process and the type of interactions in those industries, in order to find out how strongly they are related to regional, national and international innovation systems. We will analyse the relevant types of actors, the respective mechanisms of knowledge exchange and the importance of collective learning and innovation. The paper will discuss relevant theoretical concepts and available evidence and it will be based on an empirical analysis for Austria. The data base is a recent firm survey which was carried out in the year 2003. From this analysis conclusions regarding the role of regional and other innovation systems for the development of knowledge-based industries will be drawn. (author's abstract)";
doc_8df;"Böheim, Rene; Muehlberger, Ulrike";"eng";"Dependent Forms of Self-employment in the UK";"Self-employment / Dependency / Outsourcing";"Großbritannien / Selbständige Arbeit / Abhängigkeit / Outsourcing";"Department of Economics Working Paper Series / Department of Economics";2006;"We analyse the characteristics of workers who provide work on the basis of a civil or commercial contract, but who are dependent on or integrated into the firm for which they work. We argue that these dependent self-employed lose their rights under labour law, receive less favourable benefits from social security protection and are often beyond trade union representation and collective bargaining. Using data from the British Labour Force Survey we test two hypotheses: (1) Dependent self-employed workers are significantly different from both employees and (independent) self-employed individuals, thus forming a distinct group. (2) Dependent selfemployed workers have lower labour market skills, less labour market attachment and, thus, less autonomy than self-employed workers. The data support our hypothesis that dependent selfemployed workers are a distinct labour market group which differs from both employees and independent self-employed individuals. Men, older workers, those with low education and a low job tenure have greater odds of working in dependent self-employment than their counterparts. Our results suggest that dependent forms of self-employment are used by firms to increase labour flexibility. (author's abstract)";
doc_a69;"Onaran, Özlem; Aydiner-Avsar, Nursel";"eng";"The controversy over employment policy: Low labor costs and openness, or demand policy?";"Labor Demand / Structural Adjustment / Labor Market Flexibility / Trade Liberalization";"Türkei / Verarbeitende Industrie / Arbeitsnachfrage / Lohnkosten / Beschäftigung / Arbeitsmarkt / Arbeitslosigkeit";"Department of Economics Working Paper Series / Department of Economics";2006;"The purpose of this paper is to test the effects of labor cost, openness, and demand side variables on employment for the case of Turkey using the panel data of private manufacturing industry at three digit level for 25 sectors for the period of 1973-2001. We use a seemingly unrelated regression (SUR) model, which allows for cross-sectoral heterogeneity. The estimation results show that higher growth is more effective in stimulating employment compared to lower labor costs. The reliance of Turkey and many developing countries on labor market flexibility and openness as the unique tools of employment policy reflects a pro-capital incomes policy bias rather than a necessity. The results confirm the Keynesian emphasis on demand-side policies to fight against unemployment. (author's abstract)";
doc_2b0;"Breuss, Fritz; Steininger, Karl";"eng";"Reducing the greenhouse effect in Austria";"";"Österreich / Kohlendioxidemission / Treibhauseffekt";"IEF Working Papers / Research Institute for European Affairs";1995;"The model presented in this paper allows realistic simulations for CO2 policy options for Austria. It is based on a static perfect competition CGE model, calibrated for 1990 Austrian data. Special attention has been given to the implementation of the link of economic and energy data. As a new feature the negative consequences of the CO2 taxation as far as competitiveness in a small open economy is concerned are tried to be mitigated by compensation via wage tax rebates. This is achieved by a sectorally differentiated compensation scheme. As a result competitiveness in the energy intensive sectors can be established by a differentiation in the reduction of wage taxes ranging from 1 percent to 30 percent. Differentiation, as compared to uniform compensation and inspite of maintaining full re-funding of emission revenues, also triggers a positive government revenue effect. Aggregated output losses due to CO2 policy can be mitigated or also overcompensated by stimulating investment in new capital vintages. Such effects have been demonstrated in this paper. As we used a single country model we were not able to simulate effects of coordinated CO2 policy actions, e.g. in line with suggestions of the European Union. (excerpt)";
doc_77d;"Walther, Herbert";"eng";"Competitive conspicuous consumption, household saving and income inequality";"";"Verbraucherverhalten / Geltungsbedürfnis / Sparverhalten / Einkommensunterschied / Mehr-Perioden-Modell";"Working Papers Series";2004;"An intertemporal decision model is presented in which subjects save less for retirement than the permanent income hypothesis predicts, signaling optimistic income prospects (and therefore high latent productivity) to possible partners in productive exchanges. Competitive conspicuous consumption (CCC), as it is called, is a self-defeating strategy, if followed by subjects simultaneously. Egalitarian policies (which have to be distinguished from pure welfare policies) tend to lower excess consumption. The CCC-hypothesis justifies a cross-sectional Keynesian consumption function with declining marginal propensities to consume. It is argued that the cultural context is highly relevant to the scope and importance of CCC. (author's abstract)";
doc_8b1;"Prosser, Alexander; Guo, Yan; Lenhart, Jasmin";"ger";"Die Einstellung der Wiener Bevölkerung zu elektronischer Demokratie";"";"Wien / Electronic Government / Umfrage / elektronische Demokratie / e-Voting / e-Democracy / e-Government / e-Partizipation";"Working Papers on Information Systems, Information Business and Operations";2005;"Das Ziel der Arbeit besteht darin, die Einstellung der Wiener Bevölkerung zu e Democracy, e Partizipation und e Voting zu ermitteln. Gleichzeitig ist zu erläutern, ob die Wiener Vertrauen in diese neuen Informations- und Kommunikationstechnologien haben und wie kompetent sie im Umgang mit den neuen Medien sind. Dabei stellt sich auch die Frage nach der Existenz einer 'digital divide (Digitale Kluft), wobei es für uns wichtig ist herauszufinden, ob der Zugang zu und die Kompetenz im Umgang mit dem Internet von demographischen Variablen abhängig sind und wie damit umgegangen werden kann. Um diesbezügliche Kennzahlen herauszufinden, wird ein Blick auf die quantitativen Nutzungszahlen geworfen. Einleitend werden die Grundbegriffe und Definitionen von e Government und e Democracy beschrieben. Danach werden die Möglichkeiten, die mit Hilfe der Informations- und Kommunikationstechnologie den Bürger in den politischen Meinungsbildungsprozess einbeziehen können, dargestellt. Maßgeblich ist dabei, einerseits, das e Voting als eine weitere Option neben den bestehenden Möglichkeiten der persönlichen oder brieflichen Stimmabgabe, und andererseits, die elektronische Deliberation, welche eine aktive und eine passive elektronische Partizipation umfaßt. Das bedeutet, die Bürger nehmen aktiv an der Diskussion politischer Themen teil bzw. bringen ihre Meinungen ein, wie sie sich auch passiv über solche Themen informieren. Es ist anzunehmen, dass mit e Voting nicht nur der elektronische Vorgang der Stimmabgabe, sondern auch ein begleitendes, interaktives, behördliches e-Informationsangebot eingeführt werden soll. (author's abstract)";
doc_d46;"Biyikoglu, Türker; Hellmuth, Marc; Leydold, Josef";"eng";"Largest Laplacian Eigenvalue and Degree Sequences of Trees";"graph Laplacian / largest eigenvalue / spectral radius / eigenvector / tree / degree sequence / majorization";"";"Research Report Series / Department of Statistics and Mathematics";2008;"We investigate the structure of trees that have greatest maximum eigenvalue among all trees with a given degree sequence. We show that in such an extremal tree the degree sequence is non-increasing with respect to an ordering of the vertices that is obtained by breadth-first search. This structure is uniquely determined up to isomorphism. We also show that the maximum eigenvalue in such classes of trees is strictly monotone with respect to majorization. (author´s abstract)";
doc_165;"Ragacs, Christian; Steinberger, Thomas; Zagler, Martin";"eng";"Growth theories and the persistence of output fluctuations";"Austria / output persistence / endogenous growth / univariate time series analysis";"Österreich / Bruttosozialprodukt / Wachstumsmodell";"Department of Economics Working Paper Series / Department of Economics";1998;"The paper analyses the degree of output persistence in GDP in order to empirically discriminate between the Solow growth model, the perfect competition endogenous growth model, the imperfect competition endogenous growth model, and the subcase of a multiple equilibria model of endogenous growth for the case of Austria. We find that a temporary shock in the growth rate of output induces a permanent and larger effect on the level of GDP. This leads us to refute the Solow growth model and the perfect competition model. We find strong empirical support for the imperfect competition growth model, but cannot fully rule out the possibility of multiple equilibria growth rates. (author's abstract)";
doc_1a5;"Dangl, Thomas; Dockner, Engelbert J.; Gaunersdorfer, Andrea; Pfister, Alexander; Sögner, Leopold; Strobl, Günter";"ger";"Adaptive Erwartungsbildung und Finanzmarktdynamik";"";"Kreditmarkt / adaptive Erwartung / Wertpapierkurs / Gleichgewichtsmodell";"Working Papers SFB "Adaptive Information Systems and Modelling in Economics and Management Science"";1999;"Aufbauend auf einem klassischen Finanzmarktmodell behandeln wir drei Modellvarianten, die jeweils einen anderen Ansatz der (heterogenen) Erwartungsbildung von Investoren über künftige Wertpapierpreise in den Vordergrund der Betrachtungen rücken: das Konzept der konsistenten Erwartungen, das Konzept der 'Adaptive Belief Systeme' und künstliche Finanzmärkte, wo die Modellierung der Erwartungsbildung mittels 'Classifier Systemen' erfolgt. Wir untersuchen, welche Auswirkungen diese unterschiedlichen Mechanismen der Erwartungsbildung auf die Gleichgewichtsdynamik von Wertpapierkursen haben und vergleichen statistische Eigenschaften von Renditen der mittels dieser Modelle generierten Kurszeitreihen mit jenen realer Daten.";
doc_dfe;"Biyikoglu, Türker; Leydold, Josef";"eng";"Algebraic Connectivity and Degree Sequences of Trees";"algebraic connectivity / graph Laplacian / tree / degree sequence / Fiedler vector / Dirichlet matrix";"";"Research Report Series / Department of Statistics and Mathematics";2008;"We investigate the structure of trees that have minimal algebraic connectivity among all trees with a given degree sequence. We show that such trees are caterpillars and that the vertex degrees are non-decreasing on every path on non-pendant vertices starting at the characteristic set of the Fiedler vector. (author´s abstract)";
doc_16e;"Ragacs, Christian";"ger";"Warum Mindestlöhne die Beschäftigung nicht reduzieren müssen";"";"Mindestlohn / Beschäftigungswirkung / neoklassisches Modell";"Working Papers Series";2002;"In diesem Beitrag werden Beschäftigungswirkungen von Mindestlöhnen im neoklassischen Grundmodell und in mehreren, ebenfalls auf Grundgedanken der Neoklassik basierenden, Alternativmodellen diskutiert. Einerseits werden komparativ statische und andererseits dynamische Ansätze dargestellt, in deren Rahmen Mindestlöhne entweder nicht zu einem Rückgang der Beschäftigung führen müssen, oder sogar positive Beschäftigungswirkungen möglich sind. In Märkten, auf denen Marktversagen in unterschiedlichster Form vorherrscht, können Mindestlöhne - sofern sie moderat ausfallen - diesem entgegenwirken. (Autorenreferat)";
doc_2aa;"Breuss, Fritz";"eng";"Austria's approach towards the European Union";"Austria / accession process / European Union";"Österreich / Beitritt / Europäische Union / Geschichte";"IEF Working Papers / Research Institute for European Affairs";1996;"... In my contribution I will tell in short the long story how Austria approached the European Union (EU). For other EU applicants this may not serve as a model blueprint, but it shows the particular problems a country has to tackle with when engaging to become a member of Europes mightiest economic powers. Austrias roads to Europe were by no means straight. In contrast, we made many roundabouts and sidesteps. This, however, is not a problem unique to Austria. The double-trackedness of European integration in the sixties (EC versus EFTA integration) has caused enormous frictions and ineffiencies which resulted in a sub-optimal growth process in Europe and unused welfare potentials. In the case of Austria one can demonstrate that the splitting of integration in Europe was not very helpful for Austrias economic development. (excerpt)";
doc_7d9;"Currie, Martin; Kubin, Ingrid";"eng";"Fixed price dynamics versus flexible price dynamics";"dynamics / fixed prices / flexible prices";"Monopolistische Konkurrenz / Preisstarrheit / Preisflexibilität / Dynamisches Modell /";"Department of Economics Working Paper Series / Department of Economics";2005;"This paper contrasts the dynamical behaviors of fixed and flexible price regimes for a monopolistically competitive manufacturing sector in which firms base decisions on expectations about product demands. (author's abstract)";
doc_a0f;"Frühwirth-Schnatter, Sylvia";"ger";"Monitoring von ökologischen und biometrischen Prozessen mit statistischen Filtern";"";"Data-Augmentation / dynamische stochastische Modelle / dynarnisches Trendmodell / Filtern / Gauß-Hermite-Integration / Glätten / Kalman-Filter / Monitoring / Multi-Prozeß-Filter / Steady-Stake-Modell / Trendanalyse / Vorhersagen";"Forschungsberichte / Institut für Statistik";1991;"Diese Arbeit ist ein Überblick über die Ideen und Methoden der dynamischen stochastischen Modellierung von normalverteilten und nicht-normalverteilten Prozessen. Nach einer Einführung der allgemeinen Modellform werden Aussagemöglichkeiten wie Filtern, Glätten und Vorhersagen diskutiert und das Problem der Identifikation unbekannter Hyperparameter behandelt. Die allgemeinen Ausführungen werden an zwei Fallstudien, einer Zeitreihe des mittleren jährlichen Grundwasserspiegels und einer Zeitreihe von Tagesmittelwerten von SO2-Emissionen illustriert. (Autorenref.)";
doc_aaa;"Strobl, Carolin; Boulesteix, Anne-Laure; Zeileis, Achim; Hothorn, Torsten";"eng";"Bias in Random Forest Variable Importance Measures: Illustrations, Sources and a Solution";"random forests / variable importance / Gini importance / variable selection bias";"";"Research Report Series / Department of Statistics and Mathematics";2006;"Variable importance measures for random forests have been receiving increased attention as a means of variable selection in many classification tasks in bioinformatics and related scientific fields, for instance to select a subset of genetic markers relevant for the prediction of a certain disease. We show that random forest variable importance measures are a sensible means for variable selection in many applications, but are not reliable in situations where potential predictor variables vary in their scale level or their number of categories. This is particularly important in genomics and computational biology, where predictors often include variables of different types. Simulation studies are presented illustrating that, when random forest variable importance measures are used with data of varying types, the results are misleading because suboptimal predictor variables may be artificially preferred in variable selection. The two mechanisms underlying this deficiency are biased variable selection in the individual classification trees used to build the random forest on one hand, and effects induced by bootstrap sampling with replacement on the other hand. We propose to employ an alternative implementation of random forests, that provides unbiased variable selection in the individual classification trees. When this method is applied using subsampling without replacement, the resulting variable importance measures can be used reliably for variable selection even in situations where the potential predictor variables vary in their scale level or their number of categories. The usage of both random forest algorithms and their variable importance measures in the R system for statistical computing is illustrated and documented thoroughly in an application re-analysing data from a study on RNA editing. Therefore the suggested method can be applied straightforwardly by scientists in bioinformatics research. (author's abstract)";
doc_e78;"Grafeneder-Weissteiner, Theresa; Prettner, Klaus";"eng";"Agglomeration and population aging in a two region model of exogenous growth";"";"agglomeration / new economic geography / population aging";"Department of Economics Working Paper Series / Department of Economics";2009;"This article investigates the effects of introducing demography into the New Economic Geography. We generalize the constructed capital approach, which relies on infinite individual planning horizons, by introducing mortality. The resulting overlapping generation framework with heterogeneous individuals allows us to study the effects of aging on agglomeration processes by analytically identifying the level of trade costs that triggers catastrophic agglomeration. Interestingly, this threshold value is rather sensitive to changes in mortality. In particular, the introduction of a positive mortality rate makes the symmetric equilibrium more stable and therefore counteracts agglomeration tendencies. In sharp contrast to other New Economic Geography approaches, this implies that deeper integration is not necessarily associated with higher interregional inequality. (author´s abstract)";
doc_a36;"Katzenbeisser, Walter; Panny, Wolfgang";"eng";"On The Number of Times where a Simple Random Walk reaches a Nonnegative Height";"";"";"Forschungsberichte / Institut für Statistik";1998;"The purpose of this note is to generalize the distribution of the local time of a purely binomial random walk for simple random walks allowing for three directions with different probabilities. (author's abstract)";
